Document,Terme,Frequence,Poid
572,poss,1,0.13832437593159347
572,interact,1,0.200527476794447
572,theoret,1,0.1995427684346045
572,pract,1,0.14362786169810088
572,goal,1,0.2248616096753884
572,e.g.,1,0.2584876164301127
572,index,1,0.11845387156674875
572,conceiv,1,0.13832437593159347
572,system,1,0.0809830171006756
572,introduc,1,0.1842302183630053
572,framework,2,0.4845900039121747
572,review,1,0.16440760089333084
572,effort,1,0.177237344444899
572,comput,2,0.2420411970766108
572,form,1,0.11011465809449969
572,cont,2,0.33197780081756284
572,op,1,0.1302175935041152
572,compon,2,0.4767482413762126
572,analys,1,0.1056792656384768
572,repres,1,0.16287141095522473
572,lat,1,0.1913704844004774
572,emphas,1,0.20152939460294889
572,dat,1,0.10710798268916834
572,man,1,0.1386399583300015
572,compl,1,0.28467153732264294
572,develop,1,0.09812195817326672
572,allow,1,0.21514505633984488
572,post,1,0.29346562779082774
572,integr,1,0.212641879963868
572,approach,2,0.3039136253076389
572,outlin,1,0.20907834964719835
572,fin,1,0.1865110890592431
572,sect,1,0.24030227851696026
572,incorp,1,0.29346562779082774
572,cur,1,0.14613470522448038
572,the,1,0.15195681265381944
572,wel,1,0.15535053885908778
572,design,1,0.133816243716438
572,feat,1,0.22049864642961736
572,rec,1,0.17466978673923192
572,model,1,0.16929726539705198
573,ascertain,1,0.7375930954503105
573,act,2,0.5796250635261215
573,subject,2,0.5796250635261215
573,are,1,0.4505381471778116
573,bibliomet,1,0.8544936951314701
573,analys,3,0.7397548594693376
573,combin,1,0.48001664778136
573,quantit,1,0.5211989451745116
573,qualit,1,0.754545356196036
573,us,1,0.14906542666952638
573,journ,2,0.7015827782434415
573,artic,3,1.066584348982076
573,index,1,0.27639236698908043
573,on,1,0.24731627361475056
573,volum,1,0.42814357794817315
573,libr,2,0.3613017508184364
573,lit,1,0.29147246236533164
573,find,1,0.3800332922288577
573,includ,1,0.32423426797126564
573,dispers,1,0.7737773579430086
573,among,1,0.3990703068637639
573,follow,1,0.3990703068637639
573,bradford-type,1,0.9546391256526201
573,distribut,1,0.4264392066132565
573,exceiv,1,0.5518486226157127
573,collaps,1,0.9546391256526201
573,end,1,0.5178068807567496
573,poss,1,0.3227568771737181
573,show,1,0.4018389594339585
573,low,1,0.6161119212624298
573,level,1,0.44851946489168826
573,interact,1,0.4678974458537096
573,field,2,0.6258202288407182
573,consid,1,0.2931576723370849
573,proport,1,0.5653550045642038
573,news-type,1,1.0548834053114322
573,admin,1,0.46559979301407717
573,largest,1,0.7737773579430086
573,singl,1,0.48001664778136
573,cov,1,0.4230959445623581
573,methodolog,1,0.4851876861407992
573,may,1,0.3156389622194449
573,appropry,1,0.4775037247632781
574,inform,4,0.5067919253868828
574,conceiv,3,0.7262029736408657
574,util,1,0.32371543319373297
574,examin,1,0.28502496917164327
574,within,1,0.28862674181275216
574,framework,1,0.4240162534231529
574,mathem,1,0.3348983477008355
574,the,2,0.5318488442883681
574,commun,1,0.23268344382157546
574,semiot,1,0.7911625539835742
574,study,1,0.17545995052595345
574,sign,2,0.5531667460456198
574,system,2,0.2834405598523646
574,imply,1,0.34750574073407503
574,bet,1,0.36588711188259715
574,understand,1,0.35446094449913107
574,deal,1,0.3160920024844589
574,context,1,0.37876678504577693
574,discuss,1,0.20443296394947263
575,decid,9,1.2643680099378356
575,the,5,0.590943160320409
575,view,1,0.14271452598272438
575,inform,7,0.3941714975231311
575,retriev,6,0.5179428638264569
575,situ,1,0.15297833255774385
575,op,2,0.20256070100640142
575,research,3,0.23426758129642067
575,approach,3,0.3545658961922454
575,us,4,0.19875390222603517
575,model,2,0.26335130172874754
575,problem,3,0.25181939072107906
575,docu,4,0.3698236531375957
575,libr,1,0.0602169584697394
575,collect,1,0.10475548423304634
575,respons,1,0.15916790825442603
575,spec,1,0.08729757847116754
575,query,1,0.18690177217985798
575,thorough,1,0.21832959720345532
575,discuss,2,0.181718190177309
575,includ,1,0.10807808932375522
575,compon,1,0.1854020938685271
575,altern,2,0.3497847261617153
575,states-of-nature,1,0.35162780177047737
575,outcom,1,0.24081303719424177
575,evalu,3,0.32423426797126564
575,wel,1,0.12082819689040161
575,optim,1,0.17855778625289526
575,process,3,0.2931576723370849
575,cas,1,0.1348896431193343
575,certainty,1,0.35162780177047737
575,risk,3,0.8960410238018828
575,uncertainty,1,0.25792578598100285
575,pres,2,0.16561556088644178
575,bayes,1,0.29868034126729426
575,stat,1,0.08844499735495238
575,also,1,0.10128035050320071
575,show,1,0.1339463198113195
575,pri,2,0.38011037774516
575,vary,1,0.09229298242107695
575,via,2,0.4308736830963723
575,class,3,0.33191405895248616
575,analys,2,0.1643899687709639
575,affect,1,0.1663511226842409
575,exampl,1,0.13167565086437377
575,illust,2,0.33077625772157243
575,comp,1,0.12186368953321014
575,tha,1,0.3182130418842067
575,overal,2,0.38687715652510374
575,perform,1,0.11883266429383255
575,system,1,0.06298679107830324
575,without,1,0.15017938239260387
575,thu,1,0.15519993100469237
575,techn,1,0.08963137099664534
575,import,1,0.1130934253885367
575,demonst,1,0.17730313519407084
575,valu,1,0.1291024780957189
575,moreov,1,0.2362466652854783
575,pap,1,0.0899343271237873
575,somewh,1,0.22470771642719942
575,tut,1,0.28483123171049
575,mod,1,0.15916790825442603
575,framework,1,0.18845166818806794
575,consid,1,0.09771922411236164
575,incorp,1,0.22825104383731046
575,aspect,1,0.13123575036822385
575,cost-effectiveness,1,0.24081303719424177
575,allow,1,0.16733504381987935
575,on,1,0.08243875787158352
575,bet,1,0.16261649417004317
575,understand,1,0.15753819755516935
575,contribut,1,0.15444699588181113
575,mad,1,0.10025667228535473
575,many,1,0.10319593186102438
575,cruc,1,0.25792578598100285
575,are,1,0.15017938239260387
576,class,3,0.9957421768574586
576,sci,1,0.2120201481649654
576,docu,2,0.5547354797063935
576,mean,1,0.3418404831747664
576,self_generated,1,1.0548834053114322
576,group,1,0.35945471161134857
576,employ,1,0.48257737178036175
576,fre,1,0.6161119212624298
576,langu,1,0.37204883320525295
576,study,1,0.23394660070127127
576,undertak,1,0.5435243827700575
576,mech,2,0.8891445613194572
576,collect,1,0.314266452699139
576,us,2,0.29813085333905276
576,free-languag,1,0.9546391256526201
576,word,1,0.4018389594339585
576,titl,1,0.36248459067120486
576,abstract,1,0.3731586136355992
576,corp,1,0.5653550045642038
576,261,1,1.0548834053114322
576,phys,1,0.41052346849750376
576,research,1,0.23426758129642067
576,pap,1,0.2698029813713619
576,clust,2,1.3099775832207319
576,algorithm,1,0.5653550045642038
576,result,1,0.2597977190325129
576,obtain,2,0.8122154405767978
576,clos,1,0.5178068807567496
576,duply,1,0.6230772399103254
576,prevy,1,0.46334098764543336
576,expery,1,0.30137757044631946
576,cit,1,0.3754083305224254
576,brief,1,0.48257737178036175
576,comparison,1,0.4678974458537096
576,mad,1,0.3007700168560642
576,tradit,1,0.4851876861407992
576,man,1,0.3234932361033368
576,system,1,0.18896037323490972
576,shown,1,0.46334098764543336
576,proc,1,0.38856173959446016
576,cap,1,0.5178068807567496
576,achiev,1,0.5081079953848394
576,simult,1,0.6847531315119314
576,av,1,0.5356733587586857
576,relev,1,0.3731586136355992
576,recal,1,0.5081079953848394
576,fig,1,0.5476238934790416
576,80%,1,0.8960410238018828
577,prob,1,0.35092308439028225
577,model,3,0.8888106433345229
577,autom,1,0.2603481712895563
577,index,2,0.41458855048362064
577,pap,2,0.40470447205704285
577,develop,1,0.17171342680321677
577,two,1,0.22115164532448262
577,stag,2,0.8214358402185624
577,first,1,0.24373502040196818
577,describ,1,0.17815283346205857
577,expery,2,0.4520663556694792
577,expl,1,0.3348983477008355
577,property,3,1.1650654817026869
577,class,2,0.4978710884287293
577,word,4,1.2055168783018755
577,us,2,0.2235981400042896
577,convey,2,1.1063896431754658
577,subject,2,0.4347187976445912
577,mean,2,0.5127607247621496
577,distinct,1,0.383448789942359
577,vary,1,0.20765921044742314
577,degr,1,0.3858726312518304
577,particul,1,0.2544602071242076
577,study,1,0.17545995052595345
577,clust,1,0.4912415937077745
577,analys,1,0.1849387148673344
577,bas,2,0.322279110474439
577,stat,1,0.19900124404864286
577,alon,1,0.47860048223887525
577,techn,1,0.20167058474245203
577,introduc,2,0.6448057642705186
577,may,1,0.23672922166458368
577,valu,1,0.2904805757153675
577,area,1,0.3363895986687662
577,inform,1,0.1266979813467207
577,sci,1,0.15901511112372405
577,result,1,0.19484828927438472
577,occur,1,0.43523680109074175
577,discuss,1,0.20443296394947263
577,lat,1,0.3348983477008355
577,hart,1,0.7911625539835742
577,apply,1,0.22929339375772642
578,ters,4,3.1646502159342966
578,lit,2,0.43720869354799746
578,i.,1,0.5315549968923262
578,conclud,3,0.9410332787540537
578,prompt,2,1.0631099937846524
578,org,1,0.23468258581526932
578,may,1,0.23672922166458368
578,increas,1,0.2832745559816545
578,abl,1,0.36792357206027226
578,keep,1,0.43523680109074175
578,subject,1,0.2173593988222956
578,reduc,1,0.3908992088808837
578,nee,1,0.20802580488989758
578,transl,1,0.45710638070527576
578,mak,1,0.24716777044731886
578,inform,1,0.1266979813467207
578,avail,1,0.2782116621217274
579,funct,1,0.19303274094105216
579,man-machine,2,0.7375930954503105
579,interact,4,0.9357948917074193
579,inform,1,0.08446532089781379
579,retriev,3,0.38845714786984276
579,system,6,0.5668811197047292
579,effect,3,0.4830377065250674
579,achiev,1,0.2540539976924197
579,simply,1,0.33211679354308343
579,plac,1,0.24528238137351482
579,termin,1,0.30156888583513153
579,end,1,0.2589034403783748
579,ex,1,0.20091947971697924
579,machin,2,0.4407397649113064
579,requir,1,0.1713530988543414
579,sequ,2,0.6230772399103254
579,step,1,0.26412283763696337
579,man,1,0.1617466180516684
579,altern,1,0.2623385446212865
579,tak,1,0.19303274094105216
579,act,1,0.14490626588153038
579,also,1,0.15192052575480106
579,provid,2,0.2721098429860902
579,diff,2,0.3057245250103019
579,level,1,0.22425973244584413
579,serv,1,0.12384197133417085
579,expery,1,0.15068878522315973
579,inexpery,1,0.42724684756573506
579,search,5,0.7386128857400639
579,recogn,2,0.5607053165395739
579,narrow,1,0.32749439580518297
579,broad,1,0.24528238137351482
579,query,2,0.5607053165395739
579,furn,1,0.32749439580518297
579,clu,1,0.36121955579136267
579,next,1,0.33211679354308343
579,direct,1,0.19885409972574358
579,dat,1,0.12495931313736305
579,bas,1,0.10742637015814634
579,dynam,1,0.31520242884067723
579,chang,1,0.19001664611442884
579,viewpoint,1,0.32749439580518297
579,rank,2,0.5607053165395739
579,respons,1,0.23875186238163906
579,lik,1,0.21943227331366433
579,off,1,0.19885409972574358
579,opt,1,0.377272678098018
579,overrid,1,0.5274417026557161
579,particul,1,0.16964013808280504
579,term,1,0.15446737684873088
579,extrem,1,0.36121955579136267
579,sign,1,0.1843889153485399
579,onlin,2,0.8960410238018828
579,meet,1,0.2351176270367737
579,many,1,0.15479389779153657
579,nee,1,0.13868386992659837
579,develop,2,0.22895123573762236
579,test,1,0.1949143154095257
579,object,1,0.19620056823750812
579,brows,2,0.7737773579430086
579,investig,1,0.1865793068177996
579,free-form,1,0.5274417026557161
579,combin,1,0.24000832389068
579,algorithm,1,0.2826775022821019
579,vary,1,0.1384394736316154
579,techn,1,0.13444705649496802
579,compon,1,0.27810314080279064
579,facilit,1,0.31906698815925016
580,overlap,2,0.425243997513861
580,list,2,0.23544068188500977
580,journ,4,0.42094966694606495
580,monit,6,1.327667571810559
580,bios,1,0.24668676203541096
580,cas,1,0.12140067880740087
580,ei,1,0.286391737695786
580,april,1,0.2167317334748176
580,1970,2,0.3547572889962387
580,bioscy,1,0.26881230714056487
580,inform,2,0.10135838507737656
580,serv,10,0.7430518280050251
580,biolog,1,0.1740947204362967
580,abstract,2,0.22389516818135957
580,chem,1,0.11400998766865732
580,engin,1,0.1345558394675065
580,index,1,0.08291771009672413
580,int,1,0.17254448998676408
580,beg,1,0.18912145730440635
580,five-part,1,0.3164650215934297
580,study,4,0.28073592084152554
580,determin,2,0.22389516818135957
580,rel,1,0.07166286777700581
580,cov,2,0.2538575667374149
580,print,1,0.13967993790422314
580,publ,2,0.1616085426543029
580,computer-readable,1,0.2321332073829026
580,design,1,0.09367137060150661
580,provid,1,0.08163295289582706
580,nee,1,0.08321032195595904
580,three,4,0.45603995067462927
580,access,1,0.1294861732774932
580,plan,1,0.1158196445646313
580,fut,1,0.12140067880740087
580,coop,1,0.1630573148310173
580,program,1,0.09510839901944952
580,reconcil,1,0.25634810853944107
580,diff,2,0.18343471500618114
580,policy,1,0.15243239861545185
580,pract,1,0.10053950318867062
580,mak,1,0.09886710817892755
580,us,2,0.08943925600171584
580,commun,1,0.0930733775286302
580,pap,1,0.08094089441140857
580,bas,1,0.0644558220948878
580,first,1,0.09749400816078728
580,part,1,0.10813691321958004
580,comp,1,0.10967732057988913
580,routin,1,0.22127792863509319
580,1,1,0.11063334920912396
580,may,1,0.09469168866583348
580,14,1,0.24668676203541096
580,592,1,0.286391737695786
580,1%,1,0.3164650215934297
580,27%,1,0.286391737695786
580,two,1,0.08846065812979305
580,72%,1,0.3164650215934297
580,on,1,0.07419488208442518
580,subsequ,1,0.18692317197309763
580,phas,1,0.20542593945357945
580,ext,1,0.171049669985322
580,artic,1,0.10665843489820762
580,within,1,0.11545069672510087
581,structure,1,0.09113671070360076
581,effect,1,0.08050628442084456
581,cit,12,1.1262249915672762
581,ident,6,0.6203307055571465
581,op,3,0.2278807886322016
581,comput,4,0.2823813965893792
581,program,6,0.4755419950972476
581,autom,2,0.17356544752637085
581,id,5,0.7008816456744675
581,cas,3,0.30350169701850216
581,leg,2,0.36879654772515524
581,lit,2,0.14573623118266582
581,ful,2,0.22946749883661577
581,form,1,0.06423355055512482
581,e.g.,2,0.30156888583513153
581,rutherford,1,0.26372085132785805
581,v.,2,0.4111446033923516
581,ged,2,0.5274417026557161
581,4,1,0.1294517201891874
581,wal,1,0.2240102559504707
581,220,3,0.7159793442394651
581,18,1,0.188636339049009
581,l.,1,0.21362342378286753
581,ed,1,0.23865978141315503
581,343,1,0.23865978141315503
581,southland,2,0.5274417026557161
581,industry,2,0.26783667937934286
581,int,1,0.14378707498897003
581,fed,1,0.15402798031560744
581,commun,1,0.07756114794052515
581,commit,1,0.12862421041727679
581,1938,1,0.2055723016961758
581,69,1,0.21362342378286753
581,ap,2,0.3979971199869109
581,d.c.,1,0.26372085132785805
581,82,1,0.23865978141315503
581,99,1,0.2240102559504707
581,f.,1,0.23865978141315503
581,2,6,0.5754266031266579
581,117,1,0.26372085132785805
581,develop,1,0.05723780893440559
581,group,1,0.08986367790283714
581,level,1,0.11212986622292206
581,perform,1,0.08912449822037441
581,known,1,0.12625559501525896
581,high,1,0.09745715770476285
581,rec,2,0.20378141786243723
581,run,4,0.6847531315119314
581,scan,1,0.1615776311611396
581,ther,1,0.26372085132785805
581,text,3,0.30789260137312785
581,191,1,0.23865978141315503
581,random,1,0.15236879356842525
581,select,1,0.0808733090258342
581,decid,2,0.21072800165630592
581,u.s.,1,0.17118828287798285
581,court,1,0.26372085132785805
581,400,2,0.3979971199869109
581,000,2,0.26783667937934286
581,word,3,0.30137921957546887
581,loc,2,0.22425973244584413
581,correct,3,0.4240162534231529
581,full-form,2,0.5274417026557161
581,tot,3,0.33342921049479646
581,227,1,0.26372085132785805
581,bet,1,0.12196237062753237
581,99%,1,0.26372085132785805
581,sev,1,0.09246465028524649
581,miss,1,0.16853078732039956
581,three,1,0.09500832305721442
581,fals,1,0.2055723016961758
581,drop,1,0.21362342378286753
581,occur,1,0.1450789336969139
581,1944,1,0.26372085132785805
581,87%,1,0.26372085132785805
581,perfect,1,0.19899855999345545
581,addit,1,0.10746762737841976
581,276,1,0.26372085132785805
581,part,4,0.3604563773986001
581,contain,2,0.23279989650703858
581,two,1,0.07371721510816087
581,typ,2,0.17222829594779257
581,er,2,0.31520242884067723
581,1,2,0.1843889153485399
581,term,1,0.07723368842436544
581,mistak,1,0.2240102559504707
581,lop,1,0.26372085132785805
581,short,1,0.14133875114105096
581,hit,2,0.47731956282631005
581,improp,1,0.2240102559504707
581,includ,1,0.08105856699281641
581,long,1,0.1302997362936279
581,easy,1,0.13905157040139532
581,larg,1,0.07723368842436544
581,elimin,1,0.18060977789568133
581,suit,2,0.2659547027911062
581,chang,2,0.19001664611442884
581,rath,1,0.1101849412278266
581,rapid,1,0.11066052240544305
581,test,1,0.09745715770476285
581,tim,1,0.07565064805846794
581,requir,1,0.0856765494271707
581,process,1,0.07328941808427122
581,approxim,1,0.12625559501525896
581,15,1,0.16853078732039956
581,minut,1,0.2055723016961758
581,spee,1,0.16374719790259148
581,could,1,0.10377402368305877
581,increas,1,0.09442485199388484
581,extend,1,0.11366754983974942
581,reduced-form,1,0.26372085132785805
581,prep,1,0.10925392636845876
582,titl,4,0.8699630176108917
582,index,2,0.33167084038689654
582,alert,4,1.6434075156286356
582,serv,5,0.7430518280050251
582,chem,2,0.45603995067462927
582,lif,1,0.33921300273852234
582,sci,1,0.12721208889897925
582,principl,1,0.2633187279763972
582,und,1,0.3481894408725934
582,discuss,2,0.32709274231915625
582,gen,1,0.14861036560100502
582,distinct,1,0.3067590319538872
582,sdi,1,0.31914564334932755
582,system,1,0.11337622394094585
582,nee,2,0.33284128782383615
582,transf,1,0.3481894408725934
582,us,3,0.2683177680051475
582,larg,1,0.1853608522184771
582,quant,1,0.35140909229074774
582,cur,1,0.20458858731427254
582,main,1,0.25792230570820746
582,irrelev,1,0.4334634669496352
582,inform,4,0.40543354030950624
582,speedy,1,0.572783475391572
582,poss,1,0.19365412630423087
582,easiest,1,0.572783475391572
582,prep,1,0.262209423284301
582,theref,1,0.27280211961539863
582,common,1,0.2895464230682171
582,know,1,0.3547572889962387
582,much,1,0.25485410426624433
582,sign,2,0.44253339683649584
582,discern,1,0.4642664147658052
582,docu,1,0.16642064391191808
582,estim,1,0.2994320208316336
582,20,1,0.41774531279077104
582,25%,1,0.5126962170788821
582,vary,2,0.332254736715877
582,subject,1,0.1738875190578365
582,typ,2,0.4133479102747022
582,sought,1,0.425243997513861
582,search,1,0.17726709257761533
582,say,1,0.3618826630021579
582,mad,1,0.18046201011363855
582,ign,1,0.41774531279077104
582,synonym,2,0.8217037578143178
582,allow,1,0.3012030788757829
582,syntact,1,0.38288038579110023
582,on,1,0.14838976416885036
582,third,1,0.3261146296620346
582,recov,1,0.572783475391572
582,nomenc,1,0.4642664147658052
582,problem,1,0.15109163443264748
582,delay,1,0.4642664147658052
582,tim,2,0.3631231106806462
582,two,1,0.1769213162595861
582,import,1,0.2035681656993661
582,fact,1,0.18855987161948343
582,evalu,1,0.19454056078275941
582,review,1,0.2301706412506632
583,evalu,1,0.1389575434162567
583,kwic,2,0.6632377353797216
583,index,2,0.2369077431334975
583,libr,7,0.5419526262276546
583,lit,6,0.7495006175108527
583,attempt,1,0.15758846479224484
583,search,1,0.1266193518411538
583,cur,2,0.29226941044896076
583,fac,1,0.23293902118716753
583,eight-month,1,0.45209288799061376
583,gap,2,0.5869312555816555
583,access,1,0.18498024753927597
583,field,1,0.13410433475158245
583,april,1,0.30961676210688227
583,1968,1,0.2312327275373079
583,mad,1,0.1289014357954561
583,rar,1,0.28467153732264294
583,examin,1,0.16287141095522473
583,consid,1,0.12563900243017925
583,inform,2,0.14479769296768077
583,problem,1,0.1079225960233196
583,albany,1,0.40913105385112286
583,conf,2,0.48871334281520573
583,bibliograph,1,0.13647168068547816
583,control,1,0.17789832631381503
583,sci,1,0.09086577778498517
583,recommend,1,0.22049864642961736
583,est,1,0.16761786325893274
583,fast,1,0.3037457125099007
583,annount,1,0.3037457125099007
583,serv,2,0.21230052228715002
583,schools,1,0.24229500195608736
583,1,1,0.15804764172731992
583,month,1,0.2769902248476679
583,keyword,1,0.24649212855252006
583,context,1,0.2164381628833011
583,whol,1,0.2164381628833011
583,rang,1,0.2295742966108653
583,information-oriented,1,0.45209288799061376
583,profess,1,0.16598890040878142
583,spec,1,0.11223974374864398
583,propos,1,0.17404616583788524
583,fav,1,0.2769902248476679
583,on,1,0.10599268869203596
583,group,1,0.15405201926200654
583,meet,1,0.20152939460294889
583,nee,1,0.1188718885085129
583,2,1,0.16440760089333084
584,pract,1,0.25134875797167655
584,charg,2,0.8868932224905968
584,us,1,0.1117990700021448
584,inform,2,0.2533959626934414
584,serv,4,0.7430518280050251
584,stat,2,0.3980024880972857
584,art,2,0.8868932224905968
584,report,1,0.2377709975486238
584,lit,1,0.21860434677399873
584,review,1,0.28771330156332897
584,disclos,1,0.5803330184572565
584,socy,1,0.37429002603954203
584,yet,1,0.40175501906901434
584,com,1,0.3458398384706152
584,point,2,0.5718251395699335
584,pay,1,0.565909017147027
584,libr,1,0.13548815655691365
584,common,1,0.36193302883527134
584,thing,1,0.4912415937077745
584,also,1,0.2278807886322016
584,found,1,0.2868086297583019
584,sound,1,0.5221816409884638
584,bas,1,0.1611395552372195
584,determin,1,0.27986896022669944
584,cost,3,0.79137916444794
584,let,1,0.46730792993274406
584,alon,1,0.47860048223887525
584,ex,1,0.30137921957546887
584,dat,2,0.3748779394120892
584,spec,1,0.19641955156012697
584,unit,1,0.30567212679365585
584,op,3,0.6836423658966048
584,avail,1,0.2782116621217274
584,difficult,1,0.4205289874046805
584,comp,1,0.2741933014497228
584,ar,1,0.4076432870775432
584,mean,1,0.2563803623810748
584,fig,1,0.4107179201092812
584,nevertheless,1,0.5315549968923262
584,ind,1,0.2790366249039397
584,larg,1,0.23170106527309633
584,cent,1,0.26379305481598
584,becom,1,0.30789260137312785
584,concern,1,0.2519624311082306
584,cost-according,1,0.7911625539835742
584,would,1,0.2782116621217274
584,permit,1,0.4138864669617845
584,est,1,0.2933312607031323
584,real,1,0.35446094449913107
584,fee,1,0.7159793442394651
585,toward,1,0.16457420498524825
585,metascy,5,1.9779063849589353
585,inform,8,0.5067919253868828
585,informatolog,2,0.7911625539835742
585,argu,1,0.208577355602093
585,adv,1,0.13749157973300277
585,suggest,2,0.26239937122227075
585,op,2,0.2278807886322016
585,phenomen,3,0.812744000530566
585,principl,1,0.16457420498524825
585,provid,2,0.20408238223956765
585,bas,2,0.1611395552372195
585,funda,1,0.18938339252288847
585,charact,1,0.12983731775189605
585,evid,1,0.19544960444044185
585,execut,1,0.2657774984461631
585,process,1,0.10993412712640685
585,commun,1,0.11634172191078773
585,funct,1,0.14477455570578912
585,rol,1,0.17129456087999362
585,dict,1,0.2053589600546406
585,sev,1,0.13869697542786974
585,fact,1,0.11784991976217714
585,nam,1,0.18396178603013613
585,nee,2,0.20802580488989758
585,common,2,0.36193302883527134
585,upon,1,0.16972052929444933
585,ory,1,0.22617666437634865
585,spec,2,0.19641955156012697
585,sci,3,0.23852266668558608
585,technolog,2,0.2841456794430019
585,understood,1,0.25279618098059936
585,study,1,0.08772997526297673
585,framework,1,0.21200812671157646
585,langu,1,0.13951831245196986
585,concern,1,0.1259812155541153
585,form,1,0.09635032583268724
585,on,1,0.09274360260553147
585,sid,2,0.5055923619611987
585,man,1,0.12130996353875131
585,rel,1,0.08957858472125727
585,cont,1,0.14524028785768375
585,post,1,0.2567824243169743
585,circumscrib,1,0.3955812769917871
585,list,1,0.1471504261781311
585,quest,1,0.1391058310608637
585,problem,1,0.09443227152040466
585,answ,1,0.1882519242973643
585,solv,1,0.1599147024799712
585,educ,1,0.15451114859137083
585,conceiv,1,0.12103382894014429
585,respond,1,0.21761840054537088
585,develop,1,0.08585671340160839
585,impl,1,0.19417758028378113
586,evalu,2,0.2779150868325134
586,index,7,0.8291771009672413
586,medic,6,1.7080292239358577
586,medl,5,1.3508675521743312
586,field,2,0.2682086695031649
586,ophthalmolog,2,0.8182621077022457
586,perform,2,0.30556970818414086
586,pres,1,0.10646714628414114
586,us,1,0.06388518285836846
586,dat,1,0.10710798268916834
586,gen,1,0.10615026114357501
586,sep,1,0.22049864642961736
586,study,1,0.1002628288719734
586,fig,1,0.23469595434816068
586,gav,2,0.6467531624537451
586,screened,3,1.3562786639718414
586,precid,5,1.1561636376865396
586,ratio,6,1.640915939104715
586,54%,1,0.45209288799061376
586,recal,5,1.0888028472532274
586,42%,1,0.45209288799061376
586,set,2,0.3247379193634307
586,quest,2,0.3179561852819741
586,53%,1,0.45209288799061376
586,46%,1,0.45209288799061376
586,result,2,0.2226837591707254
586,alon,1,0.2734859898507858
586,larg,1,0.1324006087274836
586,73%,1,0.3840175816293783
586,47%,1,0.40913105385112286
586,random,1,0.2612036461173004
586,sampl,1,0.2035872464448913
586,fail,3,0.6791730110664772
586,show,1,0.17221669690026792
586,man,1,0.1386399583300015
586,search,2,0.2532387036823076
586,omit,1,0.3233765812268726
586,maj,1,0.14994249784129757
586,caus,1,0.24435667140760287
586,inadequ,1,0.264047966255327
586,terminalog,1,0.3662115836277729
586,express,1,0.19857470899090002
586,conceiv,1,0.13832437593159347
586,attempt,1,0.15758846479224484
586,provid,1,0.1166185041368958
586,exhaust,1,0.28070948211872826
587,obsolesc,3,1.253235938372313
587,spec,5,0.7856782062405079
587,libr,4,0.4335621009821237
587,period,5,1.1472345190332076
587,sampl,2,0.5700442900456957
587,er,2,0.7564858292176254
587,util,2,0.5179446931099728
587,conto,2,1.2658600863737188
587,problem,3,0.45327490329794234
587,ar,2,0.6522292593240692
587,meas,2,0.4133479102747022
587,rat,2,0.5288877178935677
587,set,1,0.22731654355440153
587,tak,1,0.2316392891292626
587,discuss,1,0.16354637115957812
587,rel,1,0.14332573555401162
587,larg,1,0.1853608522184771
587,neg,1,0.4334634669496352
587,expon,1,0.39854015225170014
587,distribut,1,0.2558635239679539
587,analys,1,0.14795097189386752
587,may,1,0.18938337733166696
587,account,1,0.27280211961539863
587,discrep,1,0.4933735240708219
587,report,1,0.19021679803889904
587,ind,1,0.22322929992315177
587,nee,1,0.16642064391191808
587,firm,1,0.38288038579110023
587,stat,1,0.1592009952389143
587,control,1,0.24905765683934106
587,work,1,0.16298666692377262
587,yet,1,0.3214040152552115
587,gen,2,0.29722073120201004
587,apprecy,1,0.4334634669496352
587,declin,1,0.404473889568959
587,satisfact,1,0.3237258185522311
587,est,1,0.23466500856250586
587,stil,1,0.3337237689633488
587,remain,1,0.31914564334932755
587,decid,1,0.25287360198756714
587,apply,1,0.18343471500618114
587,issu,1,0.2943388576482178
587,contribut,2,0.55600918517452
587,produc,1,0.19277877902310114
587,retain,1,0.5126962170788821
587,long,1,0.312719367104707
587,less,1,0.27155284687111897
587,solv,1,0.2558635239679539
587,conceiv,1,0.19365412630423087
587,introduc,1,0.25792230570820746
587,exempl,1,0.45272721371762165
587,design,1,0.18734274120301322
587,p,1,0.572783475391572
587,argu,1,0.3337237689633488
587,discard,1,0.5126962170788821
587,policy,1,0.3048647972309037
587,lik,1,0.2633187279763972
587,appl,2,0.6728463798474889
587,every,1,0.3048647972309037
587,must,1,0.24721783774619333
587,regard,1,0.2994320208316336
587,cas,2,0.48560271522960347
587,rath,1,0.26444385894678385
587,suggest,1,0.20991949697781662
587,new,1,0.16701122034402327
587,theref,1,0.27280211961539863
587,pap,1,0.16188178882281715
587,off,1,0.23862491967089233
587,simpl,1,0.27155284687111897
587,graph,1,0.35140909229074774
587,techn,1,0.16133646779396163
588,cardiovascul,3,0.7810683755339618
588,ser,1,0.13531755997700692
588,lit,2,0.15898497947199908
588,charact,1,0.09442714018319713
588,produc,1,0.08762671773777324
588,journ,11,1.0523741673651623
588,abstract,2,0.20354106198305413
588,index,2,0.1507594729031348
588,cov,1,0.1153898030624613
588,two,1,0.08041878011799368
588,group,4,0.3921324126669258
588,ident,2,0.22557480202078056
588,pot,1,0.12400096346154482
588,sourc,2,0.21767471283478032
588,c-v,7,2.013868319230916
588,inform,2,0.09214398643397868
588,first,1,0.08863091650980662
588,consist,1,0.1251640902745177
588,78,2,0.5207122503559746
